

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2023-10-03T22:41:38PDT



Main Information Table for All Sky, chosen by params


Redshift: Between 0.272000 and 0.273000 


Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
187|SDSS J010011.60-010032.0| 15.04837 |  -1.00891 |G| 81708| 0.272550 |SLS |20.5g|  0.000|1|0|15|3|2|4|0
188|WISEA J010034.32+250101.4| 15.14302 |  25.01705 |G| 81715| 0.272573 |SLS |     |  0.000|0|0|18|3|1|0|0
189|WISEA J010132.48-271722.0| 15.38550 | -27.28981 |G| 81843| 0.273000 |UUN |20.36|  0.000|2|0|19|3|2|0|0
190|SDSS CE J015.489513-00.867626 | 15.48958 |  -0.86750 |GClstr| 81768| 0.272750 |PUN |     |  0.000|3|0|0|1|2|0|0
191|WISEA J010210.24-265859.2| 15.54279 | -26.98317 |G| 81790| 0.272821 |SUN |19.23|  0.000|1|0|17|4|2|0|0
192|WISEA J010251.39+245850.8| 15.71418 |  24.98085 |G| 81814| 0.272903 |SLS |     |  0.000|0|0|17|3|1|0|0
193|WISEA J010256.47-291115.7| 15.73521 | -29.18769 |G| 81544| 0.272001 |UUN |19.68|  0.000|1|0|27|4|1|2|1
194|WISEA J010314.70-291226.1| 15.81158 | -29.20735 |G| 81544| 0.272000 |SUN |19.88|  0.000|0|0|13|2|1|0|0
195|WISEA J010352.46-094330.8| 15.96860 |  -9.72523 |G| 81818| 0.272915 |SLS |19.7g|  0.000|4|0|54|6|3|8|0
196|WISEA J010425.81-283341.7| 16.10754 | -28.56178 |G| 81723| 0.272600 |UUN |20.31|  0.000|2|0|15|2|2|0|0
197|WISEA J010433.80+000122.7| 16.14093 |   0.02291 |G| 81631| 0.272292 |SLS |19.7g|  0.000|1|0|38|6|1|4|0
198|WISEA J010441.98+113011.9| 16.17484 |  11.50328 |G| 81649| 0.272353 |SLS |     |  0.000|0|0|18|3|1|0|0
199|SOGRAS J0104+0003| 16.22917 |   0.06000 |GClstr| 81544| 0.272000 |PUN |     |  0.000|1|0|0|1|2|0|0
200|WISEA J010455.37+000336.0| 16.23070 |   0.06010 |G| 81578| 0.272115 |SLS |18.7g|  0.000|12|0|44|8|7|6|0
201|WISEA J010502.16-053928.1| 16.25900 |  -5.65782 |G| 81786| 0.272810 |SLS |20.44|  0.000|0|0|19|4|1|0|0
202|WISEA J010517.73+130529.8| 16.32391 |  13.09167 |G| 81808| 0.272882 |SLS |     |  0.000|0|0|12|2|1|0|0
203|WHL J010519.0+130613| 16.32927 |  13.10353 |GClstr| 81813| 0.272900 |SUN |     |  0.000|2|0|0|2|3|0|0
204|WISEA J010525.86-082441.0| 16.35765 |  -8.41139 |G| 81607| 0.272212 |SLS |20.37|  0.000|0|0|19|4|1|0|1
205|WISEA J010538.62-001129.3| 16.41073 |  -0.19142 |G| 81752| 0.272696 |SLS |19.9g|  0.000|3|0|33|5|2|4|0
206|WISEA J010547.11+195127.5| 16.44629 |  19.85764 |G| 81708| 0.272550 |SLS |     |  0.000|1|0|18|4|1|0|0
207|WISEA J010614.63+194639.7| 16.56096 |  19.77773 |G| 81754| 0.272703 |SLS |     |  0.000|0|0|18|3|1|0|0
208|WISEA J010637.06+215056.9| 16.65442 |  21.84917 |G| 81545| 0.272006 |SLS |     |  0.000|0|0|26|4|1|2|0
209|WISEA J010644.30+001238.5| 16.68431 |   0.21087 |G| 81557| 0.272044 |SLS |20.1g|  0.000|1|0|31|4|1|4|0
210|WISEA J010729.33-260054.1| 16.87208 | -26.01519 |G| 81604| 0.272200 |SUN |19.06|  0.000|1|0|23|5|1|0|0
211|WISEA J010808.28+065042.6| 17.03449 |   6.84522 |G| 81638| 0.272314 |SLS |     |  0.000|0|0|12|2|1|0|0
212|WISEA J010812.90+041148.9| 17.05365 |   4.19626 |UvS| 81648| 0.272347 |SLS |     |  0.000|0|0|22|4|1|0|0
213|WISEA J010824.17+040548.2| 17.10075 |   4.09675 |G| 81576| 0.272108 |SLS |     |  0.000|0|0|27|4|1|2|0
214|WISEA J010826.78+204430.5| 17.11147 |  20.74181 |G| 81750| 0.272687 |SLS |     |  0.000|0|0|18|3|1|0|0
215|2MASS J01082843+0420416| 17.11838 |   4.34491 |G| 81625| 0.272272 |SLS |     |  0.000|1|0|6|3|1|0|0
216|RM J010910.9+171130.0| 17.29521 |  17.19166 |GClstr| 81699| 0.272518 |PUN |     |  0.000|2|0|0|1|1|0|0
217|WISEA J010912.93+010123.7| 17.30382 |   1.02326 |G| 81614| 0.272236 |SLS |20.4g|  0.000|1|0|31|4|1|4|0
218|WISEA J010913.74+010649.1| 17.30716 |   1.11366 |G| 81550| 0.272023 |SLS |20.2g|  0.000|1|0|33|4|1|4|0
219|SN 2006tl| 17.32200 |  -0.67444 |SN| 81574| 0.272100 |SUN |<21.5|  0.000|6|0|0|4|1|0|0
220|RM J010923.5+090841.1| 17.34809 |   9.14476 |GClstr| 81694| 0.272503 |PUN |     |  0.000|2|0|0|1|1|0|0
221|WISEA J011003.24-005854.5| 17.51350 |  -0.98171 |G| 81743| 0.272665 |SLS |20.5g|  0.000|5|0|54|6|3|8|0
222|WISEA J011015.58-000408.7| 17.56494 |  -0.06907 |G| 81635| 0.272304 |SLS |19.1g|  0.000|1|0|36|6|1|4|0
223|WISEA J011038.26+083358.6| 17.65936 |   8.56626 |G| 81731| 0.272625 |SLS |     |  0.000|0|0|18|3|1|0|0
224|WISEA J011151.27-450214.9| 17.96345 | -45.03726 |G| 81544| 0.272000 |SUN |18.8V|  0.000|5|0|22|3|1|0|0
225|WISEA J011159.16+155049.2| 17.99653 |  15.84701 |G| 81672| 0.272428 |SLS |20.2g|  0.000|1|0|27|3|1|4|0
226|WHL J011253.2+071038| 18.22171 |   7.17727 |GClstr| 81783| 0.272800 |PUN |     |  0.000|2|0|0|2|2|0|0
227|WISEA J011310.60-461014.6| 18.29485 | -46.17099 |G| 81544| 0.272000 |S1L |23.0U|  0.000|3|0|14|2|1|0|0
228|RM J011312.5+250503.1| 18.30210 |  25.08419 |GClstr| 81809| 0.272885 |PUN |     |  0.000|2|0|0|1|1|0|0
229|WISEA J011418.27-341925.5| 18.57596 | -34.32397 |G| 81813| 0.272900 |SUN |19.41|  0.000|1|0|17|4|1|0|0
230|WISEA J011425.59+031342.9| 18.60663 |   3.22858 |IrS| 81544| 0.272000 |SUN |     |  0.000|1|0|12|2|1|0|0
231|RBS 0172 Cluster| 18.95333 | -56.92472 |GClstr| 81544| 0.272000 |UUN |     |  0.000|1|0|0|1|1|0|0
232|WISEA J011548.81-565527.6| 18.95342 | -56.92442 |G| 81544| 0.272000 |SUN |17.1R|  0.000|5|0|20|4|1|0|0
233|[MGP2017] J011601.03+000843| 19.00433 |   0.14532 |G| 81675| 0.272440 |SLS |     |  0.000|1|0|0|1|1|0|0
234|LCRS B011443.0-393215| 19.24550 | -39.27481 |G| 81544| 0.272000 |SUN |19.46|  0.000|0|0|24|6|2|0|0
235|WISEA J011728.78+262927.3| 19.36989 |  26.49095 |G| 81596| 0.272176 |SLS |     |  0.000|0|0|17|3|1|0|0
236|WISEA J011823.33+010528.0| 19.59724 |   1.09113 |G| 81590| 0.272155 |SLS |     |  0.000|0|0|12|2|1|0|0
237|GALEXASC J011828.85-313344.7  | 19.62058 | -31.56211 |G| 81753| 0.272700 |UUN |20.44|  0.000|2|0|7|2|2|0|0
238|WISEA J011836.45+011055.0| 19.65188 |   1.18199 |G| 81651| 0.272360 |SLS |19.5g|  0.000|1|0|32|5|1|4|0
239|WISEA J011850.60+091939.6| 19.71084 |   9.32767 |G| 81544| 0.272001 |SLS |     |  0.000|0|0|17|3|1|0|0
240|WISEA J011953.17+313555.1| 19.97154 |  31.59867 |G| 81825| 0.272938 |SLS |     |  0.000|0|0|16|3|1|0|0
241|WISEA J012057.30+291625.4| 20.23876 |  29.27374 |G| 81667| 0.272411 |SLS |     |  0.000|0|0|18|3|1|0|0
242|WISEA J012152.86+311253.7| 20.47026 |  31.21492 |G| 81587| 0.272146 |SLS |     |  0.000|0|0|12|2|1|0|0
243|WISEA J012159.84-035747.0| 20.49945 |  -3.96307 |G| 81572| 0.272094 |SLS |20.13|  0.000|0|0|19|4|1|0|0
244|WISEA J012215.82+223734.8| 20.56597 |  22.62605 |G| 81595| 0.272171 |SLS |     |  0.000|0|0|12|2|1|0|0
245|SDSS J012226.94+215415.9| 20.61227 |  21.90443 |G| 81783| 0.272799 |SLS |     |  0.000|0|0|0|1|1|0|0
246|3FHL J0123.0+3422| 20.72300 |  34.39100 |GammaS| 81544| 0.272000 |SUN |     |  0.000|10|0|2|2|1|0|0
247|4FGL J0123.1+3421| 20.79060 |  34.35380 |GammaS| 81544| 0.272000 |UUN |     |  0.000|4|0|0|3|1|0|0
248|WISEA J012334.40-191433.5| 20.89313 | -19.24258 |G| 81633| 0.272300 |SUN |19.59|  0.000|0|0|23|5|1|0|0
249|WISEA J012411.11+264705.4| 21.04628 |  26.78482 |G| 81729| 0.272617 |SLS |     |  0.000|0|0|18|3|1|0|0
250|WISEA J012459.63+325504.5| 21.24847 |  32.91794 |G| 81609| 0.272219 |SLS |     |  0.000|0|0|18|3|1|0|0
251|WHL J012540.1+331722| 21.41702 |  33.28947 |GClstr| 81813| 0.272900 |SUN |     |  0.000|2|0|0|2|3|0|0
252|WISEA J012540.10+331721.8| 21.41702 |  33.28947 |G| 81821| 0.272926 |SLS |     |  0.000|1|0|18|4|1|0|0
253|WISEA J012557.90-601617.5| 21.49108 | -60.27150 |G| 81784| 0.272803 |PUN |19.36|  0.000|1|0|28|5|1|2|0
254|WISEA J012628.42-333904.4| 21.61854 | -33.65139 |G| 81663| 0.272400 |SUN |18.99|  0.000|1|0|22|5|1|0|0
255|WISEA J012637.12+083203.6| 21.65470 |   8.53435 |IrS| 81663| 0.272400 |SLS |     |  0.000|1|0|12|2|1|0|0
256|WISEA J012702.30+201047.5| 21.75933 |  20.17972 |G| 81841| 0.272992 |SLS |     |  0.000|2|0|29|6|2|2|0
257|WHL J012702.3+201047| 21.75940 |  20.17977 |GClstr| 81843| 0.273000 |SUN |     |  0.000|2|0|0|2|3|0|0
258|SDSS J012725.00+212840.2| 21.85419 |  21.47784 |G| 81563| 0.272064 |SLS |     |  0.000|0|0|0|1|1|0|0
259|WISEA J012745.79+212521.8| 21.94081 |  21.42272 |G| 81630| 0.272290 |SLS |     |  0.000|0|0|18|3|1|0|0
260|SDSS J012753.07+211230.2| 21.97113 |  21.20839 |G| 81600| 0.272188 |SLS |     |  0.000|0|0|0|1|1|0|0
261|WISEA J012815.34+024916.5| 22.06395 |   2.82123 |G| 81606| 0.272208 |SLS |     |  0.000|0|0|18|3|1|0|0
262|SDSS J012831.63+214442.5| 22.13183 |  21.74515 |G| 81548| 0.272015 |SLS |     |  0.000|0|0|0|1|1|0|0
263|WHL J012857.6+321020| 22.24017 |  32.17210 |GClstr| 81544| 0.272000 |SUN |     |  0.000|2|0|0|2|3|0|0
264|SDSS J012920.21+223803.4| 22.33421 |  22.63429 |G| 81614| 0.272234 |SLS |     |  0.000|0|0|0|1|1|0|0
265|WISEA J012946.54-310953.6| 22.44462 | -31.16492 |G| 81663| 0.272400 |SUN |19.27|  0.000|1|0|23|5|1|0|0
266|WISEA J012957.63+262551.7| 22.49018 |  26.43101 |G| 81678| 0.272450 |SLS |     |  0.000|0|0|12|2|1|0|0
267|WISEA J013028.49+045054.1| 22.61879 |   4.84842 |G| 81647| 0.272344 |SLS |     |  0.000|0|0|27|4|1|2|0
268|WISEA J013054.14+212724.8| 22.72555 |  21.45695 |IrS| 81733| 0.272631 |SLS |     |  0.000|0|0|20|4|1|0|0
269|WISEA J013059.12-001549.0| 22.74647 |  -0.26361 |G| 81624| 0.272267 |SLS |20.1g|  0.000|1|0|35|5|1|4|0
270|WISEA J013121.73-133107.6| 22.84046 | -13.51864 |G| 81843| 0.273000 |PUN |18.8R|  0.000|1|0|13|2|1|0|0
271|ABELL 0209:[MLH2008] 044| 22.86246 | -13.41875 |G| 81843| 0.273000 |PUN |19.9R|  0.000|1|0|1|1|1|0|0
272|WISEA J013130.10-132604.8| 22.87529 | -13.43464 |G| 81843| 0.273000 |PUN |20.4R|  0.000|1|0|13|2|1|0|0
273|WISEA J013131.34-314752.1| 22.88067 | -31.79803 |G| 81633| 0.272300 |SUN |19.45|  0.000|1|0|23|5|1|0|0
274|WHL J013137.2+113847| 22.90480 |  11.64636 |GClstr| 81663| 0.272400 |SUN |     |  0.000|2|0|0|2|3|0|0
275|WISEA J013137.14+113846.8| 22.90490 |  11.64641 |IrS| 81663| 0.272400 |SLS |     |  0.000|2|0|19|4|1|0|0
276|WISEA J013143.78-133305.2| 22.93242 | -13.55136 |G| 81843| 0.273000 |PUN |19.4R|  0.000|1|0|17|3|1|0|0
277|WISEA J013145.42+242908.1| 22.93926 |  24.48564 |G| 81563| 0.272066 |SLS |     |  0.000|0|0|18|3|1|0|0
278|WISEA J013200.03-085631.0| 23.00018 |  -8.94187 |G| 81843| 0.273000 |PUN |19.9g|  0.000|1|0|28|3|1|4|0
279|GMBCG J023.00018-08.94187| 23.00018 |  -8.94187 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
280|WISEA J013210.50-134035.9| 23.04375 | -13.67642 |G| 81843| 0.273000 |PUN |19.9R|  0.000|1|0|17|3|1|0|0
281|WISEA J013215.17+121235.0| 23.06322 |  12.20976 |G| 81701| 0.272525 |SLS |     |  0.000|0|0|18|3|1|0|0
282|WISEA J013227.90+003919.1| 23.11606 |   0.65545 |*| 81758| 0.272716 |SLS |21.3g|  0.000|2|0|21|5|2|4|0
283|WISEA J013245.47+170632.7| 23.18953 |  17.10905 |G| 81782| 0.272794 |SLS |     |  0.000|0|0|12|2|1|0|0
284|SARS 022.61708-30.59589| 23.19387 | -30.33906 |G| 81560| 0.272054 |SLS |18.42|  0.000|2|0|27|5|2|2|0
285|WISEA J013249.00+173447.6| 23.20428 |  17.57989 |G| 81700| 0.272522 |SLS |     |  0.000|0|0|18|3|1|0|0
286|WISEA J013301.08+170931.5| 23.25449 |  17.15876 |G| 81701| 0.272525 |SLS |     |  0.000|0|0|18|3|1|0|0
287|WISEA J013313.87-315950.9| 23.30767 | -31.99744 |G| 81663| 0.272400 |UUN |20.59|  0.000|2|0|19|3|2|0|0
288|WISEA J013314.47-315910.6| 23.31029 | -31.98644 |G| 81843| 0.273000 |SUN |19.44|  0.000|1|0|23|5|1|0|0
289|WISEA J013348.75+153935.2| 23.45314 |  15.65977 |G| 81681| 0.272460 |SLS |     |  0.000|0|0|18|3|1|0|0
290|WISEA J013351.74+034946.7| 23.46553 |   3.82964 |G| 81677| 0.272445 |SLS |     |  0.000|0|0|12|2|1|0|0
291|WISEA J013358.83+115851.1| 23.49512 |  11.98095 |G| 81759| 0.272720 |SLS |     |  0.000|0|0|12|2|1|0|0
292|WHL J013406.1+115814| 23.52542 |  11.97057 |GClstr| 81544| 0.272000 |SUN |     |  0.000|2|0|0|2|3|0|0
293|SDSS J013420.94+223814.8| 23.58728 |  22.63747 |G| 81572| 0.272094 |SLS |     |  0.000|0|0|0|1|1|0|0
294|SDSS J013510.88+212538.1| 23.79534 |  21.42726 |G| 81562| 0.272062 |SLS |     |  0.000|0|0|0|1|1|0|0
295|WISEA J013513.96-264358.8| 23.80817 | -26.73308 |G| 81633| 0.272300 |SUN |19.28|  0.000|1|0|23|5|1|0|0
296|SDSS J013547.08+181304.5| 23.94621 |  18.21792 |G| 81575| 0.272105 |SLS |     |  0.000|0|0|0|1|1|0|0
297|WISEA J013553.06-065225.7| 23.97098 |  -6.87414 |G| 81694| 0.272501 |SLS |20.07|  0.000|0|0|19|4|1|0|0
298|WISEA J013558.18+123437.9| 23.99243 |  12.57727 |G| 81830| 0.272956 |SLS |     |  0.000|0|0|18|3|1|0|0
299|WISEA J013559.61+121830.5| 23.99837 |  12.30853 |G| 81638| 0.272314 |SLS |     |  0.000|0|0|18|3|1|0|0
300|WISEA J013626.20-065442.6| 24.10904 |  -6.91183 |G| 81606| 0.272207 |SLS |20.35|  0.000|0|0|13|3|1|0|0
301|WISEA J013809.53-010920.3| 24.53974 |  -1.15563 |G| 81841| 0.272992 |SLS |16.7R|  0.000|19|0|34|14|12|4|0
302|WISEA J013823.64+151444.0| 24.59853 |  15.24557 |G| 81774| 0.272767 |SLS |19.6g|  0.000|4|0|53|5|2|8|0
303|WHL J013953.3+292859| 24.97214 |  29.48319 |GClstr| 81753| 0.272700 |SUN |     |  0.000|2|0|0|2|3|0|0
304|WISEA J013953.31+292859.1| 24.97214 |  29.48319 |G| 81762| 0.272728 |SLS |     |  0.000|1|0|18|4|1|0|0
305|WISEA J014043.28+244047.0| 25.18038 |  24.67974 |G| 81802| 0.272862 |SLS |     |  0.000|0|0|18|3|1|0|0
306|WISEA J014048.41+124901.2| 25.20169 |  12.81711 |G| 81708| 0.272548 |SLS |     |  0.000|0|0|12|2|1|0|0
307|WISEA J014100.94+125044.7| 25.25401 |  12.84573 |G| 81708| 0.272547 |SLS |18.0r|  0.000|1|0|18|4|1|0|0
308|WISEA J014117.78+241754.6| 25.32412 |  24.29852 |G| 81789| 0.272819 |SLS |     |  0.000|0|0|12|2|1|0|0
309|WISEA J014132.13+204207.6| 25.38359 |  20.70236 |UvS| 81795| 0.272839 |SLS |     |  0.000|0|0|16|3|1|0|0
310|WISEA J014148.73+241208.2| 25.45302 |  24.20238 |G| 81841| 0.272991 |SLS |     |  0.000|0|0|18|3|1|0|0
311|WISEA J014151.03+212848.3| 25.46275 |  21.48017 |G| 81595| 0.272171 |SLS |     |  0.000|1|0|18|4|1|0|0
312|WISEA J014153.32+233243.4| 25.47221 |  23.54540 |G| 81586| 0.272143 |SLS |     |  0.000|0|0|18|3|1|0|0
313|SDSS J014157.79+201736.8| 25.49079 |  20.29356 |G| 81758| 0.272716 |SLS |     |  0.000|0|0|0|1|1|0|0
314|WISEA J014201.25+213130.7| 25.50525 |  21.52556 |G| 81753| 0.272700 |UUN |21.7g|  0.000|3|0|16|3|1|0|0
315|RX J0142.0+2131:[BDJ2005] 1412| 25.53033 |  21.48236 |G| 81783| 0.272800 |UUN |21.3g|  0.000|3|0|4|2|1|0|0
316|WISEA J014212.03+260236.5| 25.55029 |  26.04344 |G| 81606| 0.272208 |SLS |     |  0.000|0|0|18|3|1|0|0
317|WHL J014216.8-193216| 25.57008 | -19.53767 |GClstr| 81663| 0.272400 |PUN |     |  0.000|2|0|0|2|2|0|0
318|WISEA J014250.20+202457.6| 25.70921 |  20.41595 |G| 81735| 0.272639 |SLS |     |  0.000|1|0|12|3|1|0|0
319|WHL J014250.2+202457| 25.70921 |  20.41595 |GClstr| 81753| 0.272700 |SUN |     |  0.000|2|0|0|2|3|0|0
320|[WH2015] 0106| 25.70921 |  20.41595 |GClstr| 81544| 0.272000 |SUN |     |  0.000|1|0|0|1|1|0|0
321|NVSS J014250-000031| 25.70967 |  -0.00878 |G| 81544| 0.272000 |SUN |18.2 |  0.000|3|0|1|1|1|0|0
322|WISEA J014254.53+165450.0| 25.72723 |  16.91385 |G| 81781| 0.272791 |SLS |     |  0.000|0|0|18|3|1|0|0
323|WISEA J014324.60+222517.1| 25.85287 |  22.42076 |G| 81672| 0.272428 |SLS |     |  0.000|0|0|12|2|1|0|0
324|SDSS J014354.10+210825.1| 25.97544 |  21.14031 |G| 81667| 0.272412 |SLS |     |  0.000|0|0|0|1|1|0|0
325|WISEA J014402.17-042248.2| 26.00889 |  -4.38008 |G| 81750| 0.272687 |SLS |20.26|  0.000|1|0|19|5|1|0|0
326|WHL J014402.2-042248| 26.00909 |  -4.38011 |GClstr| 81753| 0.272700 |SUN |     |  0.000|2|0|0|2|3|0|0
327|WISEA J014429.57-401848.4| 26.12333 | -40.31344 |G| 81843| 0.273000 |SUN |20.71|  0.000|1|0|12|2|1|0|0
328|WISEA J014447.23+295527.0| 26.19634 |  29.92446 |UvS| 81843| 0.273000 |SLS |     |  0.000|1|0|21|3|1|0|0
329|WISEA J014450.56-031308.0| 26.21068 |  -3.21887 |G| 81786| 0.272808 |SLS |     |  0.000|0|0|18|3|1|0|0
330|WISEA J014501.69-032107.1| 26.25703 |  -3.35199 |G| 81716| 0.272574 |SLS |     |  0.000|0|0|18|3|1|0|0
331|WISEA J014541.18+204204.5| 26.42166 |  20.70120 |G| 81828| 0.272950 |SLS |     |  0.000|0|0|18|3|1|0|0
332|WISEA J014553.90+035158.2| 26.47460 |   3.86621 |G| 81789| 0.272820 |SLS |     |  0.000|0|0|18|3|1|0|0
333|WISEA J014604.61+035356.8| 26.51921 |   3.89912 |G| 81738| 0.272647 |SLS |     |  0.000|0|0|18|3|1|0|0
334|WISEA J014627.74+214053.2| 26.61557 |  21.68144 |G| 81725| 0.272605 |SLS |     |  0.000|0|0|12|2|1|0|0
335|WISEA J014659.12+195409.1| 26.74644 |  19.90248 |G| 81585| 0.272139 |SLS |     |  0.000|0|0|12|2|1|0|0
336|WISEA J014724.75+174335.3| 26.85317 |  17.72642 |G| 81601| 0.272193 |SLS |     |  0.000|1|0|27|6|2|2|0
337|WHL J014724.8+174335| 26.85317 |  17.72644 |GClstr| 81604| 0.272200 |SUN |     |  0.000|2|0|0|2|3|0|0
338|WISEA J014753.66+245857.9| 26.97360 |  24.98297 |G| 81804| 0.272869 |SLS |     |  0.000|0|0|12|2|1|0|0
339|WISEA J014812.60+335645.2| 27.05249 |  33.94591 |G| 81551| 0.272024 |SLS |     |  0.000|0|0|18|3|1|0|0
340|2MASS J01482778+2053213| 27.11572 |  20.88931 |G| 81776| 0.272774 |SLS |     |  0.000|0|0|6|2|1|0|0
341|WISEA J014948.68+195037.6| 27.45291 |  19.84371 |G| 81769| 0.272751 |SLS |     |  0.000|0|0|18|3|1|0|0
342|WISEA J014958.40-100219.2| 27.49340 | -10.03873 |G| 81544| 0.272000 |PUN |20.7g|  0.000|1|0|27|2|1|4|0
343|GMBCG J027.49340-10.03873| 27.49340 | -10.03873 |GClstr| 81544| 0.272000 |PUN |     |  0.000|1|0|0|1|1|0|0
344|WISEA J015029.69+195208.0| 27.62377 |  19.86885 |G| 81658| 0.272383 |SLS |     |  0.000|0|0|18|3|1|0|0
345|WISEA J015043.70+215106.8| 27.68208 |  21.85195 |IrS| 81838| 0.272982 |SLS |     |  0.000|0|0|28|4|1|0|0
346|WISEA J015330.41+172142.9| 28.37680 |  17.36196 |G| 81597| 0.272179 |SLS |     |  0.000|0|0|18|3|1|0|0
347|WISEA J015334.91+265932.3| 28.39549 |  26.99227 |G| 81688| 0.272481 |SLS |     |  0.000|0|0|18|3|1|0|0
348|WISEA J015353.18+002039.6| 28.47165 |   0.34446 |G| 81780| 0.272790 |SLS |21.0g|  0.000|4|0|27|4|2|4|0
349|WISEA J015354.89+105410.4| 28.47863 |  10.90284 |G| 81619| 0.272250 |SLS |     |  0.000|0|0|12|2|1|0|0
350|WISEA J015452.28+091437.5| 28.71783 |   9.24378 |G| 81553| 0.272033 |SLS |     |  0.000|0|0|18|3|1|0|0
351|WISEA J015530.66-451604.4| 28.87771 | -45.26794 |G| 81819| 0.272920 |SUN |20.19|  0.000|1|0|22|4|1|0|0
352|WISEA J015727.76+221946.9| 29.36571 |  22.32972 |G| 81805| 0.272871 |SLS |     |  0.000|0|0|18|3|1|0|0
353|WHL J015729.5+221904| 29.37308 |  22.31776 |GClstr| 81813| 0.272900 |SUN |     |  0.000|2|0|0|2|3|0|0
354|WISEA J015827.01-250248.1| 29.61263 | -25.04648 |G| 81604| 0.272200 |UUN |     |  0.000|1|0|12|2|2|0|0
355|WISEA J015838.38-245816.9| 29.65971 | -24.97150 |G| 81723| 0.272600 |UUN |     |  0.000|1|0|20|3|2|0|0
356|LCRS B015640.0-422421| 29.68296 | -42.16332 |G| 81831| 0.272959 |SUN |19.68|  0.000|1|0|20|4|1|0|0
357|WISEA J015939.64+283745.5| 29.91512 |  28.62928 |G| 81814| 0.272902 |SLS |     |  0.000|0|0|26|4|1|2|0
358|SDSS J015950.99+005658.9| 29.96246 |   0.94970 |G| 81544| 0.272000 |SUN |22.8g|  0.000|4|0|15|2|2|4|0
359|WISEA J020029.34+321517.9| 30.12228 |  32.25496 |G| 81771| 0.272760 |SLS |     |  0.000|0|0|16|3|1|0|0
360|SDSS J020214.76-044834.2| 30.56151 |  -4.80951 |QSO| 81733| 0.272632 |SLS |     |  0.000|0|0|0|1|1|0|0
361|WISEA J020227.04-254055.2| 30.61271 | -25.68211 |G| 81633| 0.272300 |SUN |19.20|  0.000|1|0|23|5|1|0|0
362|SDSSCGB 43834| 30.73750 |  13.42431 |GGroup| 81544| 0.272000 |SST |17.68|  0.000|1|0|0|1|1|0|0
363|WISEA J020304.66+170219.2| 30.76943 |  17.03867 |G| 81833| 0.272964 |SLS |     |  0.000|0|0|18|3|1|0|0
364|GMBCG J030.92844-09.64987| 30.92844 |  -9.64987 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
365|2MASS J02040626-2938292| 31.02700 | -29.64094 |G| 81574| 0.272100 |SUN |18.97|  0.000|1|0|6|2|1|0|0
366|WHL J020459.4+095458| 31.24762 |   9.91621 |GClstr| 81663| 0.272400 |PUN |     |  0.000|2|0|0|2|2|0|0
367|WISEA J020613.84-292031.1| 31.55796 | -29.34208 |G| 81813| 0.272900 |SUN |19.15|  0.000|1|0|13|3|1|0|0
368|WISEA J020636.73-083727.0| 31.65304 |  -8.62412 |G| 81631| 0.272291 |SLS |19.8g|  0.000|1|0|34|5|1|4|0
369|WISEA J020757.10+255042.5| 31.98790 |  25.84518 |G| 81651| 0.272357 |SLS |     |  0.000|0|0|18|3|1|0|0
370|WHL J020810.8+164404| 32.04510 |  16.73457 |GClstr| 81544| 0.272000 |PUN |     |  0.000|2|0|0|2|2|0|0
371|WISEA J020840.70+280335.8| 32.16992 |  28.06005 |UvS| 81648| 0.272348 |SLS |     |  0.000|0|0|16|3|1|0|0
372|WISEA J020856.61-154001.7| 32.23588 | -15.66717 |G| 81583| 0.272130 |PUN |19.89|  0.000|1|0|28|5|1|2|0
373|WISEA J020917.31-062636.2| 32.32224 |  -6.44338 |G| 81725| 0.272604 |SLS |     |  0.000|0|0|18|3|1|0|0
374|WHL J020919.6-062453| 32.33186 |  -6.41466 |GClstr| 81813| 0.272900 |SUN |     |  0.000|2|0|0|2|3|0|0
375|WHL J020942.4+021537| 32.42652 |   2.26033 |GClstr| 81633| 0.272300 |SUN |     |  0.000|2|0|0|2|3|0|0
376|SDSS J021004.51-005840.9| 32.51881 |  -0.97805 |G| 81783| 0.272800 |SUN |22.6g|  0.000|1|0|15|2|1|4|0
377|2MASX J02100940+5248237| 32.53912 |  52.80653 |G| 81590| 0.272154 |PUN |     |  0.000|1|0|15|3|1|2|0
378|WISEA J021055.41+130357.2| 32.73092 |  13.06585 |G| 81821| 0.272925 |SLS |19.6g|  0.000|4|0|53|5|3|8|0
379|WISEA J021134.43-011001.1| 32.89353 |  -1.16695 |G| 81685| 0.272471 |SLS |19.9g|  0.000|2|0|31|5|2|4|0
380|WISEA J021148.34-340011.4| 32.95142 | -34.00331 |G| 81544| 0.272000 |SUN |19.32|  0.000|1|0|17|4|1|0|0
381|SDSS J021226.79-005049.8| 33.11163 |  -0.84719 |G| 81803| 0.272864 |SLS |18.7g|  0.000|4|0|15|2|1|4|0
